min_night_temperature	-12.0
min_day_temperature	-6.0
mean_day_temperature	14.515068493150684
mean_night_temperature	14.515068493150684
sum_day_temperature	5298.0
sum_night_temperature	2458.0
days_count	365
below_zero_nights	16
at_or_above_30_days	19
